State,County,Working Link,Link Type,Search Process,Update Time,Data Type,Person Crawling,Notes (WRITE A NOTE IF HISTORY EXISTS FOR THE STATE),Crawl Status,Working,Extra Link 1,Extra Link 2,Update,Extra Notes
Georgia,upson,http://www.interopweb.com/upson/,INTEROPWEB,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Georgia,ware,https://offenderindex.com/turnercoga,OFFENDERINDEX,Alex,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://warecoga.offenderindex.com/,,Working - Sufficient information,
Georgia,whitfield,http://www.whitfieldcountyga.com/p2c/jailinmates.aspx,DIRECT,Andrea,,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Georgia,wilcox,http://www.dcor.state.ga.us/GDC/OffenderQuery/jsp/OffQryForm.jsp,DCOR,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.dcor.state.ga.us/GDC/Offender/Query,,Working - Only name and offense,Wilcox County Jail
Hawai,Honolulu,http://www.honolulupd.org/information/index.php?page=arrestlogs,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - But only the arrest log not the full inmate roster,
Illinois,adams,http://www.co.adams.il.us/jail/inmates/dailypop.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Only name,
Illinois,boone,https://www.inmateaid.com/inmate-locator/boone-county-il-correctional-facility-bcadf.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,,,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and inmate id,Correctional Facility
Illinois,calhoun,http://www.calhounsheriff.com/jailrosterreport.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Illinois,carroll,https://www.inmateaid.com/inmate-locator/carroll-county-il-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://illinoisjailroster.com/sheriff/carroll-county-jail/,,Working - Only name and inmate id,
Illinois,christian,https://www.inmateaid.com/inmate-locator/christian-county-il-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ugfjtqlfoqhrkxw5af1qfsr4))/jailtracker/index/Christian_County_MO,http://www.christiancountyil.com/sheriff.htm,Working - Only name and inmate id,
Illinois,coles,http://www.co.coles.il.us/sheriff/Web_Files/Confined_Inmates.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Illinois,crawford,https://wixlabs-pdf-dev.appspot.com/assets/pdfjs/web/viewer.html?file=%2Fpdfproxy%3Finstance%3DXkPFXsdP11jtQwrNWM_qtpvczwfZ3pCNZ7W7GocT-2c.eyJpbnN0YW5jZUlkIjoiZjBhY2NhMWYtMDA4YS00MzFiLTljMmYtYTRmZGE4ZGIyNzI5IiwiYXBwRGVmSWQiOiIxM2VlMTBhMy1lY2I5LTdlZmYtNDI5OC1kMmY5ZjM0YWNmMGQiLCJtZXRhU2l0ZUlkIjoiMGI4OGEyNGEtMDk4NS00ODRkLTlmMDQtN2VjZjRmZjJhM2E1Iiwic2lnbkRhdGUiOiIyMDE5LTEyLTA5VDIwOjE2OjAwLjI0NFoiLCJkZW1vTW9kZSI6ZmFsc2UsImFpZCI6IjAyMWVjMzFjLWZkOWYtNGM5ZC1iOGIzLTI3YjA1MDJiYTQ4MiIsImJpVG9rZW4iOiJmYjI0Njg1NS0wOTBmLTBiNTYtMDMyYi1kYTMyZTcyOTg0OGMiLCJzaXRlT3duZXJJZCI6ImUwMGI3NmQ2LTQyNjItNGYwMC04MDg1LTlmMThkNmM4MTVkZiJ9%26compId%3Dcomp-jcmcnk34%26url%3Dhttps%3A%2F%2Fdocs.wixstatic.com%2Fugd%2Fe00b76_f0bd6e5eaf7b4aa4baeca6cbfd65274f.pdf&rng=1575922567968#page=1&links=true&originalFileName=Jail%20Roster%202017%20ONLINE&locale=en-US&allowDownload=true&allowPrinting=true&pagemode=none,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,http://main.crawfordcountycentral.com/,http://101douglas2016.wixsite.com/crawfordcounty/jail-roster,Working - Will download a pdf file straight to the download folder (Cannot find the html or pdf link for store source),Direct download
Illinois,dekalb,https://www.inmateaid.com/inmate-locator/dekalb-county-il-sheriffs-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://illinoisjailroster.com/sheriff/dekalb-county-jail/,,Working - Only name and inmate id,
Illinois,douglas,http://www.douglascountyil.com/images/popsheet.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,http://www.douglascountyil.com/images/popsheet.txt,,Working - Sufficient information,
Illinois,dupage,https://search.dupagesheriff.org/inmate/list,DIRECT,,,html,Matthew,Security Problem,Inactive,No,http://search.dupagesheriff.org/inmate/list,https://www.inmateaid.com/inmate-locator/dupage-county-il-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,Not Working - Security Problem,
Illinois,effingham,https://www.inmateaid.com/inmate-locator/effingham-county-il-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://interopweb.com/effinghamsojailpop/CurrentInmates.aspx,http://co.effingham.il.us/sheriff-department/jail,Working - Only name and inmate id,
Illinois,franklin,http://franklincountyil.gov/sheriffs-office-activity-reports,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Illinois,jasper,http://www.jaspercountysheriff.net/jasper-jail-report/4529642319,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Illinois,kankakee,https://k3cosheriff.com/NewWorld.InmateInquiry/IL0460000,DIRECT,Direct,,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Illinois,lake,https://apps03.lakecountyil.gov/inmatesearch/InmateDetail.aspx,DIRECT,,,html,Matthew,Security Problem,Inactive,No,https://apps03.lakecountyil.gov/inmatesearchmobile/default.aspx,https://www.inmateaid.com/inmate-locator/lake-county-il-jail-robert-babcox-justice-center.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,Not Working - Security Problem,
Illinois,lee,https://www.leecountyil.com/pdf/Sheriffs_Department/jail%20list.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Illinois,marion,http://apps.co.marion.or.us/jailrosters/mccf_roster.html,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,https://www.inmateaid.com/prisons/marion-county-il-jail,,Working - Sufficient information,
Illinois,marshall,https://www.inmateaid.com/inmate-locator/marshall-county-il-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://omsweb.public-safety-cloud.com/jtclientweb/(S(wmryklmoslf3svct0jergnst))/jailtracker/index/MARSHALL_COUNTY_TN,,Working - Only name and inmate id,
Illinois,massac,http://massacsheriffsdept.com/inmates-listing.html,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Illinois,mercer,https://inmate.mercercountysheriff.org/Default.aspx,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,https://inmate.mercercountysheriff.org,,Working - Only name and age,
Illinois,perry,https://www.inmateaid.com/inmate-locator/perry-county-il-corrections.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ludundiiiirubgntrnpu4bfg))/jailtracker/index/Perry_County_IN,,Working - Only name and inmate id,Correctional Facility
Illinois,pulaski,http://www.pulaskicountyil.net/pulaski-county-detention-center.html,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,https://omsweb.public-safety-cloud.com/jtclientweb/(S(usv0tqlxovlzfda2pgek4qk2))/jailtracker/index/Pulaski_County_IN,,Working - Will download an excel file straight to the download folder (2019 file is not updated - cannot find the html or pdf link for store source),Direct download
Illinois,randolph,http://am.randolphco.org/index.php/gov-menu/electedofficials/2015-12-04-01-54-52/current-inmate-listing-2,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Illinois,richland,http://www.richlandcso.com/aaa%20DETAINEES%20IN%20CUSTODY.htm,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Illinois,stark,https://www.inmateaid.com/inmate-locator/stark-county-il-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.co.starke.in.us/sheriff/inmate_roster/,https://www.inmateaid.com/prisons/stark-county-il-jail,Working - Only name and inmate id,
Illinois,white,https://whitecountyjail.com/active.php,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Indiana,adams,https://www.inmateaid.com/inmate-locator/adams-county-in-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Andrea,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.co.adams.il.us/jail/inmates/dailypop.pdf,https://www.co.adams.in.us/186/Sheriffs-Department,Working - Only name and inmate id,
Indiana,boone 1,https://omsweb.public-safety-cloud.com/jtclientweb/(S(rnkwcemdqokyc2011ogctt2k))/jailtracker/index/Boone_County_IN,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Indiana,boone 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(rnkwcemdqokyc2011ogctt2k))/jailtracker/index/Boone_County_IN,OMS WEB,Andrea,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,
Indiana,clark,https://www.inmateaid.com/inmate-locator/clark-county-in-michael-belcher-adult-correctional-complex.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://d29c6hus82um9s.cloudfront.net/wp-content/uploads/2017/10/Jail-Roster-10-18-17.pdf,,Working - Only name and inmate id,Around 37 pages - limited to 50 pages
Indiana,clinton,http://www.clintoncountysheriff.com/jail-divison/inmate-lookup/,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Indiana,columbia,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ibyts1htkt13hip35nflo4cf))/jailtracker/index/Whitley_County_In,OMS WEB,Direct,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.co.columbia.or.us/sheriff/inmates/printerFriendly.php,,Working - Only name and book date, Columbia City is in Whitley county
Indiana,Dearborn,http://www.dearborncountysheriff.org/inmate-locator/,DIRECT,Direct,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Indiana,dubois,https://omsweb.public-safety-cloud.com/jtclientweb/(S(fyvlhfga0fdzqzqepjisll1x))/jailtracker/index/Dubois_County_IN,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Indiana,elkhart,https://www.inmateaid.com/inmate-locator/elkhart-jail-9340.amp?inmate%5Bfirst%5D=_&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://www.inmateinfo.com/Home/SiteView,,Working - Only name and inmate id,
Indiana,fulton,http://www.co.fulton.in.us/egov/apps/document/center.egov?view=item;id=493,DIRECT,Andrea,,pdf,Matthew,Grab PDF,Active,Yes,http://www.co.fulton.in.us/topic/index.php?topicid=88&structureid=32,,Working - Sufficient information,
Indiana,grant,http://jmsgrant.grantcounty.net:8080,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Indiana,hamilton,https://secure2.hamiltoncounty.in.gov/inmates2/Jail/,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Indiana,harrison,https://www.inmateaid.com/inmate-locator/harrison-county-in-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.usacountyrecords.com/state/indiana/jails/harrison-county-in-jail-inmates/,,Working - Only name and inmate id,
Indiana,hendricks,https://omsweb.public-safety-cloud.com/jtclientweb/(S(gljovmocxmsd45xxumyfbo2u))/jailtracker/index/Hendricks_County_IN,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Indiana,howard,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ptdrglmelw3odvrik4ylo1l0))/jailtracker/index/Howard_County_IN,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Indiana,jackson,https://www.jacksoncountysheriffin.org/roster.php?grp=_,DIRECT,Direct,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://www.jacksoncountysheriffin.org/roster.php,https://www.jacksoncountysheriffin.org,Working - Sufficient information,
Indiana,jasper,http://jasperso.com/inmate-roster/,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,http://www.jaspercountypolice.com/index.php?option=com_content&view=article&id=73&Itemid=474,,Working - Sufficient information,
Indiana,knox,https://omsweb.public-safety-cloud.com/jtclientweb/(S(d5wvis3louyi3dz5o30fvlqa))/jailtracker/index/Knox_County_IN,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://jailtracker.com/jtclientweb/(S(gn5euh45dpuco455dc4rie55))/jailtracker/index/Knox_County_IN,,Working - Only name and book date,
Indiana,laporte,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ye1qeu2jkpaoajbvw1wej053))/jailtracker/index/Laporte_County_IN,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Indiana,laporte 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ye1qeu2jkpaoajbvw1wej053))/jailtracker/index/Laporte_County_IN,OMS WEB,Andrea,,html,Matthew,Duplicate,Inactive,No,,http://www.laportecountysheriff.com/corrections.html,Not Working - Duplicate,
Indiana,madison,https://webportal.mcits.site/NewWorld.InmateInquiry/MadisonCountyJail?Name=&SubjectNumber=&BookingNumber=&BookingFromDate=&BookingToDate=&InCustody=true,DIRECT,,,html,Matthew,Security Problem,Inactive,No,http://www.sheriffofmadisoncounty.com/inmate.html,http://209.43.86.36/NewWorld.InmateInquiry/madisonco?Name=&SubjectNumber=&BookingNumber=&BookingFromDate=&BookingToDate=&InCustody=true,Not Working - Security Problem,
Indiana,marion,http://apps.co.marion.or.us/jailrosters/mccf_roster.html,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,http://inmateinfo.indy.gov/IML,,Working - Only name and dates,
Indiana,montgomery,https://omsweb.public-safety-cloud.com/jtclientweb/(S(b04uhlmyduh5teimkxqqepko))/jailtracker/index/Montgomery_County_In,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Indiana,morgan,https://www.inmateaid.com/inmate-locator/morgan-county-in-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://97.82.20.116/jailinmates.aspx,,Working - Only name and inmate id,
Indiana,newton,http://www.myr2m.com/NewtonCoRoster/,DIRECT,Direct,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Indiana,parke,https://www.inmateaid.com/inmate-locator/parke-county-in-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.parkecountysheriff.net/jail,,Working - Only name and inmate id,
Indiana,pulaski 1,https://omsweb.public-safety-cloud.com/jtclientweb/(S(qjmqmdqrnbqszagtwtjj3ib4))/jailtracker/index/Pulaski_County_IN,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://omsweb.public-safety-cloud.com/jtclientweb/(S(uzq0w0zbuvjn3memjziggibi))/jailtracker/index/PULASKI_COUNTY_KY,,Working - Only name and book date,
Indiana,pulaski 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(qjmqmdqrnbqszagtwtjj3ib4))/jailtracker/index/Pulaski_County_IN,OMS WEB,Andrea,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,
Indiana,randolph,http://randolphcounty.us/services/review-recent-arrests,DIRECT,Direct,Day,html,Matthew,Security Problem,Inactive,No,,,Not Working - Security Problem,
Indiana,ripley,http://www.ripleycounty.com/sheriff/Current%20Inmate%20List.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Indiana,shelby,https://omsweb.public-safety-cloud.com/jtclientweb/(S(ncynzgzu1xi0j5xknhf0siee))/jailtracker/index/Shelby_County_IN,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Indiana,st joseph 1,https://omsweb.public-safety-cloud.com/jtclientweb/(S(epjr1pdpgygsvp0g1l4wnmo3))/jailtracker/index/StJoseph_County_IN,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Indiana,st. joseph 2,https://omsweb.public-safety-cloud.com/jtclientweb/(S(epjr1pdpgygsvp0g1l4wnmo3))/jailtracker/index/StJoseph_County_IN,OMS WEB,Andrea,,html,Matthew,Duplicate,Inactive,No,,,Not Working - Duplicate,
Indiana,starke,https://omsweb.public-safety-cloud.com/jtclientweb/(S(t0anktedwsuoyocyazdao5tz))/jailtracker/index/Starke_County_IN,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.co.starke.in.us/sheriff/most_wanted/,,Working - Only name and book date,
Indiana,vanderburgh,http://www.vanderburghsheriff.com/inmate-lookup.aspx,DIRECT,Direct,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Indiana,wabash,https://wabashcountysheriff.com/jail/inmate-roster,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Indiana,washington,https://omsweb.public-safety-cloud.com/jtclientweb/(S(kdpgwttshhidqluskkbjt1oj))/jailtracker/index/Washington_County_IN,OMS WEB,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Only name and book date,
Iowa,black hawk,http://www.bhcso.org/WhosInJail.aspx,DIRECT,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Iowa,buchanan,https://www.inmateaid.com/inmate-locator/buchanan-county-ia-correctional-facility.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://inmate.co.buchanan.mo.us/NewWorld.InmateInquiry/buchananco?Page=1,,Working - Only name and book date,
Iowa,buena vista,http://www.bvjail.com/photos/BK_InmateRoster.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Iowa,cerro gordo,https://views.cgcounty.org/Sheriff/Daily_online_population_report.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Iowa,clinton,https://clinton-so-ia.zuercherportal.com/#/inmates,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Iowa,dickinson,https://dickinsoncountysheriff.com/files/send/3-jail/1-jail-roster,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Iowa,dubuque,http://p2c.cityofdubuque.org/jailinmates.aspx,DIRECT,Direct,Andrea,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Iowa,fremont,https://www.inmateaid.com/inmate-locator/fremont-county-ia-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://www.co.fremont.ia.us/Sheriff_Press_Release.htm,,Working - Only name and inmate id,
Iowa,hamilton,https://www.hamiltoncounty.org/departments/sheriff/jail.php,DIRECT,Direct,Day,pdf,Matthew,Grab HTML,Active,Yes,http://www.hamiltoncounty.org/departments/sheriff/docs/6-15.pdf,,Working - Sufficient information,Download as HTML
Iowa,lee,https://www.inmateaid.com/inmate-locator/lee-county-ia-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.leecosheriff.com/Inmates/ICURRENT.HTM,,Working - Only name and inmate id,
Iowa,lyon,http://www.lyoncosheriff.com/jail,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Iowa,o'brien,http://www.obriencountysheriff.com/cruploads/AR_Log_SCH.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - But only the arrest log not the full inmate roster,
Iowa,osceola,https://www.sheriffosceolacounty.org/current-inmates,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Iowa,plymouth,http://plymouthcountysheriff.com/page.php?id=12,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,"Working - Only name, book date and age",
Iowa,polk,https://apps.polkcountyiowa.gov/PolkCountyInmates/CurrentInmates,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,"Working - Only name, book date and age",
Iowa,pottawattamie,https://sheriff.pottcounty-ia.gov/public-awareness/incarcerations.php,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Iowa,scott,https://www.scottcountyiowa.us/sheriff/temp-inmates.php?lastname=_&firstname=_&comitau=&custody=in&submit=Submit+%3E%3E,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,https://www.scottcountyiowa.us/sheriff/temp-inmates.php?startswith=P,,Working - Sufficient information,
Iowa,sioux,http://www.siouxcountysheriff.com/jail%20inmates.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Iowa,story,http://www.cip2c.com/jailinmates.aspx,DIRECT,,,html,Matthew,Security Problem,Inactive,No,http://www.cip2c.com,,Not Working - Security Problem,
Iowa,woodbury,http://injail.wcicc.com/,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Iowa,worth,https://www.worthcounty.org/pview.aspx?id=2122&catid=0,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,https://www.worthcounty.org/files/documents/InmateRoster1327104631022619AM.pdf,,Working - Sufficient information,
Kansas,bourbon,https://www.inmateaid.com/inmate-locator/bourbon-county-ks-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://bourboncountysheriff.org/inmate-roster/,,Working - Only name and inmate id ,Around 45 pages - limited to 50 pages
Kansas,brown,https://www.brownso.org/agency-data/jail-roster/,DIRECT,Direct,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Kansas,chase,http://inmates.bluhorse.com/inmates.aspx?ID=CCDC2,BLUE HORSE,Manual,Day,html,Matthew,Grab HTML,Active,Yes,https://www.inmateaid.com/inmate-locator/chase-county-ks-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,,Working - Only name,
Kansas,cherokee,https://www.cherokeecountykssheriff.com/roster.php,DIRECT,Manual,Day,html,Matthew,Security Problem,Inactive,No,,,Not Working - Security Problem,
Kansas,clay,https://www.inmateaid.com/inmate-locator/clay-county-ks-jail.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,INMATEAID,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://clarkcountysheriffks.com/jail-info/,,Working - Only name and inmate id,
Kansas,coffey,https://www.coffeycountyks.org/county-services/sheriff/jail-roster,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information,
Kansas,comanche,http://inmates.bluhorse.com/inmates.aspx?ID=CCDC,BLUE HORSE,Manual,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Only name,
Kansas,cowley,http://www.cowleycounty.org/wp-content/uploads/ROSTER.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information (Just missing dates),
Kansas,douglas,https://www.dgso.org/index.php/inmates-in-custody,DIRECT,Manual,Day,html,Matthew,Security Problem,Inactive,No,https://www.inmateaid.com/inmate-locator/douglas-county-ks-correctional-facility.amp?inmate%5Bfirst%5D=&inmate%5Blast%5D=&number=_,,Not Working - Security Problem,
Kansas,finney,https://finney.enterpol.com/agency-data/jail-roster/,DIRECT,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://www.finneycounty.org/643/Inmate-Search,,Working - Sufficient information,
Kansas,jackson,https://www.jasoks.org/agency-data/jail-roster/,DIRECT,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Kansas,labette,http://labettecountykssheriff.org/roster,DIRECT,Manual,Day,html,Matthew,Security Problem,Inactive,No,,,Not Working - Security Problem,
Kansas,marion,https://omsweb.public-safety-cloud.com/jtclientweb/(S(gkrhfs1kocyeu4k5zkb4xcpz))/jailtracker/index/Marion_County_KS,OMS WEB,Manual,,html,Matthew,Grab Multiple HTMLS,Active,Yes,http://www.marioncoks.net/ElectedOffices/Sheriff/Jail/tabid/7369/Default.aspx,,Working - Only name and book date,
Kansas,mcpherson,https://omsweb.public-safety-cloud.com/jtclientweb/(S(npqp0m2jc4mzji2sfeajgh1o))/jailtracker/index/McPherson_County_KS,OMS WEB,Manual,Andrea,html,Matthew,Grab Multiple HTMLS,Active,Yes,https://www.mcphersoncountyks.us/26/Sheriff,https://www.inmateaid.com/prisons/mcpherson-county-ks-jail,Working - Only name and book date,
Kansas,pratt,https://www.prattcountysheriff.com/roster.php,DIRECT,Manual,Day,html,Matthew,Grab Multiple HTMLS,Active,Yes,,,Working - Sufficient information,
Kansas,reno,https://www.renopublicsafety.com/RCCF/dbo_CurrentlyHoused_list.asp,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,https://www.renopublicsafety.com/RCCF/menu.asp,,Working - Sufficient information,
Kansas,rice,http://ricecojaillist.com/Inmate_Roster.pdf,DIRECT,Direct,Day,pdf,Matthew,Grab PDF,Active,Yes,,,Working - Sufficient information,
Kansas,rooks,https://www.rookscountysheriff.com/jail-roster/,DIRECT,Manual,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Sufficient information (Need review - currently only has 10 inmates),
Kansas,saline,http://www.salinesheriff.org/onlinesearch/HousedInmate.aspx,DIRECT,Direct,Day,html,Matthew,Grab HTML,Active,Yes,,,Working - Only name and demographic info,
